id|gen|sp|en|lat|lng|url|file|file-name
67903|Centropus|spilopterus|Kai Coucal|-5.65|133.01|//xeno-canto.org/67903|https://xeno-canto.org/67903/download|Centropus_spilopterus_KaiBesar.1a-98-FRL_ID_4_118.1-173.6_1_S.mp3
38182|Myiagra|eichhorni|Velvet Flycatcher|-5.3868|150.0432|//xeno-canto.org/38182|https://xeno-canto.org/38182/download|FLYLesserShining_FL KiluRidge21Aug09 200m.mp3
960531|Nasalis|larvatus|Proboscis Monkey|5.415|118.0361|//xeno-canto.org/960531|https://xeno-canto.org/960531/download|XC960531-Macaco-narigudo_DG_MixPre-153.wav
544621|Zosterops|crookshanki|Oya Tabu White-eye|-9.3006|150.2474|//xeno-canto.org/544621|https://xeno-canto.org/544621/download|XC544621-GOODENOUGHZosteropsCrookshanki56.mp3
95327|Otus|mendeni|Banggai Scops Owl|-1.2528|123.3648|//xeno-canto.org/95327|https://xeno-canto.org/95327/download|Otus_mendeni-FL song Kawalu_ Peleng ID 25Jun11 50m R09_0043.mp3
81129|Cyornis|ocularis|Sulu Jungle Flycatcher|5.1353|119.8622|//xeno-canto.org/81129|https://xeno-canto.org/81129/download|DA96MayTawitawi Tarawakan Rufous-tailedJungleflycatcher.mp3
24402|Streptopelia|dusumieri|Philippine Collared Dove|15.178181|145.747375|//xeno-canto.org/24402|https://xeno-canto.org/24402/download|Island Collared Dove_DWB.mp3
834116|Struthio|camelus|Common Ostrich|-22.2289|28.9551|//xeno-canto.org/834116|https://xeno-canto.org/834116/download|XC834116-Ostrich1_M6MKH-703_Tuli_Mohave_Elephant_Forest_Predawn_8thSep23.mp3
292043|Struthio|molybdophanes|Somali Ostrich|9.4529|40.3892|//xeno-canto.org/292043|https://xeno-canto.org/292043/download|XC292043-Somali Ostrich2015-11-9-1.mp3
191451|Rhea|americana|Greater Rhea|-16.5034|-56.7451|//xeno-canto.org/191451|https://xeno-canto.org/191451/download|XC191451-LS114319 Greater Rhea Hoyer.mp3
304506|Rhea|pennata|Lesser Rhea|-18.1711|-66.9601|//xeno-canto.org/304506|https://xeno-canto.org/304506/download|XC304506-Suri Bol..mp3
389022|Apteryx|australis|Southern Brown Kiwi|-46.9705|168.1768|//xeno-canto.org/389022|https://xeno-canto.org/389022/download|XC389022-kiwi.mp3
955810|Apteryx|mantelli|North Island Brown Kiwi|-36.3707|174.8278|//xeno-canto.org/955810|https://xeno-canto.org/955810/download|XC955810-210102_009-nibrki-se-or-same.wav
236298|Apteryx|rowi|Okarito Kiwi|-43.246|170.2142|//xeno-canto.org/236298|https://xeno-canto.org/236298/download|XC236298-Okarito Brown Kiwi.mp3
152944|Apteryx|owenii|Little Spotted Kiwi|-36.601|174.8903|//xeno-canto.org/152944|https://xeno-canto.org/152944/download|XC152944-2013100249_2209_Apteryx owenii_M_F deroussen.mp3
444298|Apteryx|haastii|Great Spotted Kiwi|-42.9283|171.5584|//xeno-canto.org/444298|https://xeno-canto.org/444298/download|XC444298-Apteryx haasti181121_T2277 .mp3
158488|Casuarius|casuarius|Southern Cassowary|-17.2834|145.6175|//xeno-canto.org/158488|https://xeno-canto.org/158488/download|XC158488-2011110205_1841_Casuarius casuarius_chant_FD.mp3
575654|Dromaius|novaehollandiae|Emu|-30.7838|149.2884|//xeno-canto.org/575654|https://xeno-canto.org/575654/download|XC575654-Emu1_M6AK-395_Aloes_Meadow_Dawn_29thJun20.mp3
597722|Tinamus|tao|Grey Tinamou|-6.0947|-50.3112|//xeno-canto.org/597722|https://xeno-canto.org/597722/download|XC597722-Tinamos tao_Carajas_1030.WAV_E.mp3
666443|Tinamus|solitarius|Solitary Tinamou|-22.5762|-43.4762|//xeno-canto.org/666443|https://xeno-canto.org/666443/download|XC666443-Tinamus_11_01.mp3
706672|Tinamus|osgoodi|Black Tinamou|-0.731|-77.785|//xeno-canto.org/706672|https://xeno-canto.org/706672/download|XC706672-Black Tinamou 2022-03-03 at 0955hrsGerónimo Tanguila_Narupa.MP3
980749|Tinamus|major|Great Tinamou|-0.0959|-76.0398|//xeno-canto.org/980749|https://xeno-canto.org/980749/download|XC980749-Tinamou_Great1_F3PES-024_Kichwa_Tower_Canopy_Night3_29Jan25.mp3
965436|Tinamus|guttatus|White-throated Tinamou|-12.8754|-69.4096|//xeno-canto.org/965436|https://xeno-canto.org/965436/download|XC965436-TINAMOU_Whi-thr-Refugio-Amazonas-200m-110524-0813.mp3
641695|Nothocercus|bonapartei|Highland Tinamou|1.7426|-75.7364|//xeno-canto.org/641695|https://xeno-canto.org/641695/download|XC641695-Nothocercus bonapartei clean - 1er tunel.mp3
670079|Nothocercus|julius|Tawny-breasted Tinamou|-3.6612|-79.2695|//xeno-canto.org/670079|https://xeno-canto.org/670079/download|XC670079-Tawny-breasted Tinamou_DusanBLS117150.mp3
949778|Nothocercus|nigrocapillus|Hooded Tinamou|-16.2501|-67.7834|//xeno-canto.org/949778|https://xeno-canto.org/949778/download|XC949778-240911_7284_1.wav
832545|Crypturellus|berlepschi|Berlepsch's Tinamou|0.1449|-79.1417|//xeno-canto.org/832545|https://xeno-canto.org/832545/download|XC832545-Berlepsch-s-Tinamou,-song,-Rio-Silanche,-230928-009.wav
980748|Crypturellus|cinereus|Cinereous Tinamou|-0.0959|-76.0398|//xeno-canto.org/980748|https://xeno-canto.org/980748/download|XC980748-Tinamou_Cinereous1_M3MKH-003_Aguas_Negras_Lodge_River_View_Salt_Lick_Dawn_28Jan25.mp3
965412|Crypturellus|soui|Little Tinamou|-12.6516|-69.1803|//xeno-canto.org/965412|https://xeno-canto.org/965412/download|XC965412-TINAMOU_Little-La-Habana-Pto-M-200m-103024-0641.mp3
303328|Crypturellus|ptaritepui|Tepui Tinamou|6.0551|-61.4027|//xeno-canto.org/303328|https://xeno-canto.org/303328/download|XC303328-inhambu-dos-tepuis_03.mp3
549354|Crypturellus|obsoletus|Brown Tinamou|-26.5723|-53.8018|//xeno-canto.org/549354|https://xeno-canto.org/549354/download|XC549354-0094 BLL534-28 Crypturellus obsoletus.mp3
980751|Crypturellus|undulatus|Undulated Tinamou|-0.0959|-76.0398|//xeno-canto.org/980751|https://xeno-canto.org/980751/download|XC980751-Tinamou_Undulated1_M6MKH-018-Aguas_Negras_Junction_Forest_PM2_29Jan25_temp.mp3
594846|Crypturellus|transfasciatus|Pale-browed Tinamou|-4.3716|-79.9006|//xeno-canto.org/594846|https://xeno-canto.org/594846/download|XC594846-200208_0720_PaleBrowedTinamou_song_w_WatkinsAntpitta_JorupeUrraca_20200208_1547.mp3
524787|Crypturellus|strigulosus|Brazilian Tinamou|-6.3112|-50.4546|//xeno-canto.org/524787|https://xeno-canto.org/524787/download|XC524787-Crypturellus strigulosus - Carajas - Canaã - 23-09-2019 (09-14).mp3
890173|Crypturellus|duidae|Grey-legged Tinamou|1.0943|-70.0507|//xeno-canto.org/890173|https://xeno-canto.org/890173/download|XC890173-240124_019_Tr2-Crypturellus-duidae--Mitu-Vaupes-Enero-24-2024-Jaime-Suarez-parte-2.wav
221844|Crypturellus|erythropus|Red-legged Tinamou|10.85|-68.3|//xeno-canto.org/221844|https://xeno-canto.org/221844/download|XC221844-Red-legged Tinamou  82.mp3
521766|Crypturellus|noctivagus|Yellow-legged Tinamou|-26.2242|-48.6839|//xeno-canto.org/521766|https://xeno-canto.org/521766/download|XC521766-Crypturellus noctivagus - Vila da Glória - São Francisco do Sul - 2020-01-17 (07-13) ed.mp3
475704|Crypturellus|atrocapillus|Black-capped Tinamou|-9.3589|-69.9266|//xeno-canto.org/475704|https://xeno-canto.org/475704/download|XC475704-Crypturellus atrocapillus-083.mp3
471353|Crypturellus|cinnamomeus|Thicket Tinamou|16.7547|-98.7445|//xeno-canto.org/471353|https://xeno-canto.org/471353/download|XC471353-tinamu.mp3
880048|Crypturellus|boucardi|Slaty-breasted Tinamou|17.0774|-89.3949|//xeno-canto.org/880048|https://xeno-canto.org/880048/download|XC880048-LS_57033-Slaty-breasted-Tinamou-song-A-Thicket-Tinamou-D.mp3
127751|Crypturellus|kerriae|Choco Tinamou|7.9966|-77.712|//xeno-canto.org/127751|https://xeno-canto.org/127751/download|XC127751-Choco Tinamou2013-3-21-1.mp3
934745|Crypturellus|variegatus|Variegated Tinamou|5.2313|-52.8547|//xeno-canto.org/934745|https://xeno-canto.org/934745/download|XC934745-cvar.wav
608919|Crypturellus|brevirostris|Rusty Tinamou|4.6477|-55.3859|//xeno-canto.org/608919|https://xeno-canto.org/608919/download|XC608919-Rusty tinamou.mp3
981640|Crypturellus|bartletti|Bartlett's Tinamou|-0.0959|-76.0398|//xeno-canto.org/981640|https://xeno-canto.org/981640/download|XC981640-Tinamou_Bartletts1_F3PES_030_Cuyabeno_Parrot_Salt_Lick_Dusk_30Jan25.mp3
470891|Crypturellus|parvirostris|Small-billed Tinamou|-20.6868|-48.9113|//xeno-canto.org/470891|https://xeno-canto.org/470891/download|XC470891-Crypturellus_tataupa_Olímpia_SP_21.01.18_09.45.mp3
878672|Crypturellus|casiquiare|Barred Tinamou|1.1792|-70.1949|//xeno-canto.org/878672|https://xeno-canto.org/878672/download|XC878672-Crypturellus_casiquiare_2_Bocatoma_Mitú_20240219_174039.wav
970912|Crypturellus|tataupa|Tataupa Tinamou|-25.4488|-65.6222|//xeno-canto.org/970912|https://xeno-canto.org/970912/download|XC970912-Tataupa-Tinamou-(song,-Argentina,-Entre-Rios-Quebrada,-221209_041).wav
941574|Rhynchotus|rufescens|Red-winged Tinamou|-27.2456|-49.7528|//xeno-canto.org/941574|https://xeno-canto.org/941574/download|XC941574-Perdiz.mp3
778793|Rhynchotus|maculicollis|Huayco Tinamou|-19.3944|-64.1972|//xeno-canto.org/778793|https://xeno-canto.org/778793/download|XC778793-20230116,0904hrsRhynchotus-maculicollis,song1210B.mp3
30085|Nothoprocta|taczanowskii|Taczanowski's Tinamou|-13.7281|-71.6178|//xeno-canto.org/30085|https://xeno-canto.org/30085/download|nottac02.mp3
506310|Nothoprocta|ornata|Ornate Tinamou|-28.8461|-67.7692|//xeno-canto.org/506310|https://xeno-canto.org/506310/download|XC506310-1180Nothoprocta_ornata3-11-2019,0820hrs_songA.mp3
919539|Nothoprocta|perdicaria|Chilean Tinamou|-33.0373|-70.9356|//xeno-canto.org/919539|https://xeno-canto.org/919539/download|XC919539-190101_001_Tr4---perdiz.wav
506241|Nothoprocta|cinerascens|Brushland Tinamou|-30.0017|-66.462|//xeno-canto.org/506241|https://xeno-canto.org/506241/download|XC506241-1123Nothoprocta_cinerascens1-11-2019,1008hrs_songA.mp3
764589|Nothoprocta|pentlandii|Andean Tinamou|-28.096|-65.9423|//xeno-canto.org/764589|https://xeno-canto.org/764589/download|XC764589-2022.11.27,1935hrs1015Nothoprocta-pentlandii-songALoc2.mp3
981303|Nothoprocta|curvirostris|Curve-billed Tinamou|-2.1333|-78.8833|//xeno-canto.org/981303|https://xeno-canto.org/981303/download|XC981303-MONO-364_Nothoprocta-curvirostris.wav
974116|Nothura|boraquira|White-bellied Nothura|-8.8322|-42.5476|//xeno-canto.org/974116|https://xeno-canto.org/974116/download|XC974116-08-02-2025-18e6-Codorna-do-nordeste-ou-fim-fim-CORONEL-JOSE-DIAS.mp3
707369|Nothura|minor|Lesser Nothura|-19.0797|-45.0305|//xeno-canto.org/707369|https://xeno-canto.org/707369/download|XC707369-Nothura minor_Pompeu_MIXPRE-432.WAV_E.mp3
445774|Nothura|darwinii|Darwin's Nothura|-37.5456|-62.7661|//xeno-canto.org/445774|https://xeno-canto.org/445774/download|XC445774-NothuradarwSWBA12a.mp3
481402|Nothura|maculosa|Spotted Nothura|-33.8|-53.7|//xeno-canto.org/481402|https://xeno-canto.org/481402/download|XC481402-NothuramacLascanoUYTape52.mp3
931072|Taoniscus|nanus|Dwarf Tinamou|-13.4183|-65.3774|//xeno-canto.org/931072|https://xeno-canto.org/931072/download|XC931072-240817_6986_1.wav
965906|Eudromia|elegans|Elegant Crested Tinamou|-26.571|-65.953|//xeno-canto.org/965906|https://xeno-canto.org/965906/download|XC965906-Elegant-Crested-Tinamou-(song,-Argentina,-Amaiche-del-Valle,-221209_010b).wav
971483|Eudromia|formosa|Quebracho Crested Tinamou|-25.574|-63.236|//xeno-canto.org/971483|https://xeno-canto.org/971483/download|XC971483-Quebracho-Crested-Tinamou-(song,-Argentina,-Taco-Pozo,-221215_022).wav
60188|Tinamotis|pentlandii|Puna Tinamou|||//xeno-canto.org/60188|https://xeno-canto.org/60188/download|TINAMOU Puna_03_Parque Nacional Lauca-Las Cuevas_I Region_CH_15NOV04_Alvaro Jaramillo.mp3
44442|Tinamotis|ingoufi|Patagonian Tinamou|-50.3|-72.15|//xeno-canto.org/44442|https://xeno-canto.org/44442/download|Patagonian Tinamou_Tinamotis ingoufi_Calafate (alrededores)_Santa Cruz_DIC2008_Bernabe Lopez-Lanus.mp3
837890|Anhima|cornuta|Horned Screamer|-14.0858|-50.8244|//xeno-canto.org/837890|https://xeno-canto.org/837890/download|XC837890-13-10-2023-6e27-Anhuma-BOA-NOVA-CRIXAS.mp3
178597|Chauna|chavaria|Northern Screamer|7.1124|-73.7753|//xeno-canto.org/178597|https://xeno-canto.org/178597/download|XC178597-Chauna chavarria barranca.mp3
704943|Chauna|torquata|Southern Screamer|-31.1896|-59.9633|//xeno-canto.org/704943|https://xeno-canto.org/704943/download|XC704943-Chauna torcuata.mp3
757203|Anseranas|semipalmata|Magpie Goose|-14.7111|143.7318|//xeno-canto.org/757203|https://xeno-canto.org/757203/download|XC757203-2022_09_26-Anseranas-semipalmata1.mp3
832003|Dendrocygna|viduata|White-faced Whistling Duck|0.07|32.35|//xeno-canto.org/832003|https://xeno-canto.org/832003/download|XC832003-1007-white-faced-whistling-duck.mp3
920621|Dendrocygna|autumnalis|Black-bellied Whistling Duck|-16.5728|-49.3122|//xeno-canto.org/920621|https://xeno-canto.org/920621/download|XC920621-03-04-2022-6e27-Marreca-cabocla-voo-PSIC.mp3
173645|Dendrocygna|arborea|West Indian Whistling Duck|18.012|-67.1043|//xeno-canto.org/173645|https://xeno-canto.org/173645/download|XC173645-20140308-1733-PR096-US-PR-Laguna Cartagena-West Indian Whistling-Duck_gap.mp3
599489|Dendrocygna|bicolor|Fulvous Whistling Duck|-4.0025|-79.2|//xeno-canto.org/599489|https://xeno-canto.org/599489/download|XC599489-8. Dendrocygna bicolor XC.MP3
690698|Dendrocygna|javanica|Lesser Whistling Duck|13.8025|100.8841|//xeno-canto.org/690698|https://xeno-canto.org/690698/download|XC690698-Treeduck, whistling.mp3
428390|Branta|bernicla|Brant Goose|78.1926|15.8011|//xeno-canto.org/428390|https://xeno-canto.org/428390/download|XC428390-20180529_005ringgås_bykaia2.mp3
699552|Branta|ruficollis|Red-breasted Goose|46.2059|6.1477|//xeno-canto.org/699552|https://xeno-canto.org/699552/download|XC699552-BERNACHF00A.mp3
637975|Branta|canadensis|Canada Goose|52.4453|13.5732|//xeno-canto.org/637975|https://xeno-canto.org/637975/download|XC637975-DM670054_KaG_cut1b_Olymp_04-02-2017_AK_Noise.mp3
622738|Branta|leucopsis|Barnacle Goose|51.7926|4.7847|//xeno-canto.org/622738|https://xeno-canto.org/622738/download|XC622738-200503_09,31h_ brandgans_biesbosch_polder_vluchtroep_2ex_ad_overvliegend_gezien_.mp3
905324|Anser|anser|Greylag Goose|-32.9019|-60.7329|//xeno-canto.org/905324|https://xeno-canto.org/905324/download|XC905324-GansoDomestico22.wav
783767|Anser|fabalis|Taiga Bean Goose|50.4738|17.3329|//xeno-canto.org/783767|https://xeno-canto.org/783767/download|XC783767-JAREK-MATUSIAK-1688-gęsi-zbożowe-w-tym-gęś-mała-(2).mp3
379030|Anser|brachyrhynchus|Pink-footed Goose|78.1926|15.8011|//xeno-canto.org/379030|https://xeno-canto.org/379030/download|XC379030-170529-045248KORTNEBBGÅS_LYB_walkingIce2.mp3
383626|Anser|serrirostris|Tundra Bean Goose|70.5028|28.435|//xeno-canto.org/383626|https://xeno-canto.org/383626/download|XC383626-sædgås-0624_005409.mp3
712047|Anser|albifrons|Greater White-fronted Goose|51.9363|5.9001|//xeno-canto.org/712047|https://xeno-canto.org/712047/download|XC712047-Kolgans, fligth call, sounds like Coot, IGS, 150322, 0106 uur.mp3
845394|Coscoroba|coscoroba|Coscoroba Swan|-28.0849|-71.1429|//xeno-canto.org/845394|https://xeno-canto.org/845394/download|XC845394-170814-007---Cisne-Coscoroba.wav
737407|Cygnus|atratus|Black Swan|-38.0413|144.5107|//xeno-canto.org/737407|https://xeno-canto.org/737407/download|XC737407-2022_07_09 Cygnus atratus1.mp3
52078|Cygnus|melancoryphus|Black-necked Swan|||//xeno-canto.org/52078|https://xeno-canto.org/52078/download|SWAN Black-necked_03_Yali_Santo Domingo_V Region_CH_23SEP06_Bernabe Lopez-Lanus.mp3
780295|Cygnus|olor|Mute Swan|48.7916|6.7574|//xeno-canto.org/780295|https://xeno-canto.org/780295/download|XC780295-Cygne-tuberculé-PAS-+.mp3
636462|Cygnus|buccinator|Trumpeter Swan|43.6269|-79.329|//xeno-canto.org/636462|https://xeno-canto.org/636462/download|XC636462-Trumpeter Swans fly land splash loud calls 2pm TTP A 190401.mp3
780294|Cygnus|columbianus|Tundra Swan|48.7916|6.7574|//xeno-canto.org/780294|https://xeno-canto.org/780294/download|XC780294-Cygne-de-Bewick-chants-+.mp3
832336|Cygnus|cygnus|Whooper Swan|65.9933|29.396|//xeno-canto.org/832336|https://xeno-canto.org/832336/download|XC832336-Cygnus-cygnus-Whooper-Swan-song-2008-06-05-0510-Hangasjärvi,-Kuusamo-65.9933,-29.3960-(not-seen)-Telinga-5W.wav
826383|Tachyeres|patachonicus|Flying Steamer Duck|-41.4926|-72.3078|//xeno-canto.org/826383|https://xeno-canto.org/826383/download|XC826383-230826_3678_230826_0844AM_Flying-Steamer-Duck_MaleCall_Cochamó_EQuintanilla.wav
44443|Tachyeres|pteneres|Fuegian Steamer Duck|-54.842|-68.367|//xeno-canto.org/44443|https://xeno-canto.org/44443/download|Tachyeres pteneres_Flightless Steamer-duck_Bahia Los Cauquenes_Ushuaia_Tierra del Fuego_Argentina_ENE2008_Bernabe Lopez-Lanus.mp3
64770|Tachyeres|leucocephalus|Chubut Steamer Duck|-45.145|-66.475|//xeno-canto.org/64770|https://xeno-canto.org/64770/download|Tachyeres leucocephalus a_Ea Bahia Bustamante (Garayalde)_Florentino Ameghino_Chubut_24OCT2010 1330_Bernabe Lopez-Lanus.mp3
928270|Alopochen|aegyptiaca|Egyptian Goose|50.8424|15.6982|//xeno-canto.org/928270|https://xeno-canto.org/928270/download|XC928270-JAREK-MATUSIAK-A-2178-(2)-kazarka-egipska.mp3
884418|Neochen|jubata|Orinoco Goose|-14.917|-51.0755|//xeno-canto.org/884418|https://xeno-canto.org/884418/download|XC884418-22-03-2024-9e15-Pato-corredor-ARUANA.mp3
92339|Chloephaga|melanoptera|Andean Goose|-13.1334|-72.1667|//xeno-canto.org/92339|https://xeno-canto.org/92339/download|BolPer_73Cmela.mp3
20690|Chloephaga|picta|Upland Goose|||//xeno-canto.org/20690|https://xeno-canto.org/20690/download|Chloephaga picta, Ea La Angostura, 3-12-02 SI.mp3
51118|Chloephaga|rubidiceps|Ruddy-headed Goose|||//xeno-canto.org/51118|https://xeno-canto.org/51118/download|GOOSE Ruddy-headed_04_San Cayetano_Buenos Aires_AR_20JUL06_Bernabe Lopez-Lanus.mp3
140959|Radjah|radjah|Raja Shelduck|-1.6225|137.7301|//xeno-canto.org/140959|https://xeno-canto.org/140959/download|XC140959-Tadoraja_14v07_1750_199B#38.mp3
975210|Tadorna|tadorna|Common Shelduck|54.2461|13.9161|//xeno-canto.org/975210|https://xeno-canto.org/975210/download|XC975210-Brandgans_C_gwo_18.05.21.wav
765962|Tadorna|ferruginea|Ruddy Shelduck|49.1374|96.5867|//xeno-canto.org/765962|https://xeno-canto.org/765962/download|XC765962-Tadorne-casarca-ambiance-+++.mp3
959021|Tadorna|variegata|Paradise Shelduck|-36.601|174.8903|//xeno-canto.org/959021|https://xeno-canto.org/959021/download|XC959021-241010_1451-nz-sh.wav
611424|Malacorhynchus|membranaceus|Pink-eared Duck|-29.4809|142.2319|//xeno-canto.org/611424|https://xeno-canto.org/611424/download|XC611424-Duck_Pink-eared4_M6MKH-204_Mount_Wood_Dam1_Night2_27thAug20.mp3
163736|Cairina|moschata|Muscovy Duck|6.2138|-75.2219|//xeno-canto.org/163736|https://xeno-canto.org/163736/download|XC163736-Cairina moschata.mp3
872894|Aix|sponsa|Wood Duck|48.0453|-4.6979|//xeno-canto.org/872894|https://xeno-canto.org/872894/download|XC872894-Canard-carolin-mâle-et-femelle-+.wav
721862|Aix|galericulata|Mandarin Duck|52.6575|13.3064|//xeno-canto.org/721862|https://xeno-canto.org/721862/download|XC721862-Mandarinente W+M HUBERTUSSEE recording-20220119-125355_prepared.mp3
716431|Chenonetta|jubata|Maned Duck|-43.005|147.298|//xeno-canto.org/716431|https://xeno-canto.org/716431/download|XC716431-2022_04_18 Chenonetta jubata1.mp3
647147|Nettapus|auritus|African Pygmy Goose|-24.66|28.6726|//xeno-canto.org/647147|https://xeno-canto.org/647147/download|XC647147-African Pygmy Goose - N. auritus - Song - DN - Nylsvlei - 22 March 2008.mp3
284239|Amazonetta|brasiliensis|Brazilian Teal|-31.3648|-57.4345|//xeno-canto.org/284239|https://xeno-canto.org/284239/download|XC284239-Pato Brasilero.mp3
52159|Callonetta|leucophrys|Ringed Teal|||//xeno-canto.org/52159|https://xeno-canto.org/52159/download|TEAL Ringed_05_La Rinconada_ Saladillo_Buenos Aires_AR_12OCT01_Bernabe Lopez-Lanus.mp3
143487|Lophonetta|specularioides|Crested Duck|-22.7125|-65.7|//xeno-canto.org/143487|https://xeno-canto.org/143487/download|XC143487-Lophonetta specularioides_Abrapampa_Jujuy_Arg_19ENE2013_Bernabe Lopez-Lanus_BLL370-36.mp3
674861|Sibirionetta|formosa|Baikal Teal|65.9313|145.4744|//xeno-canto.org/674861|https://xeno-canto.org/674861/download|XC674861-Sibirionetta formosa 210612-13_002,оз. Утиное,17-50--01-54,BB.MP3
903512|Spatula|querquedula|Garganey|56.2168|16.4124|//xeno-canto.org/903512|https://xeno-canto.org/903512/download|XC903512-180101_0298.mp3
52160|Spatula|versicolor|Silver Teal|||//xeno-canto.org/52160|https://xeno-canto.org/52160/download|TEAL Silver_03_Puente Barral-Arroyo Saladillo_Buenos Aires_AR_16ENE07_Bernabe Lopez-Lanus.mp3
60096|Spatula|platalea|Red Shoveler|||//xeno-canto.org/60096|https://xeno-canto.org/60096/download|SHOVELER Red_02_Lampa_Region Metropolitana_CH_19NOV99_Alvaro Jaramillo.mp3
501464|Spatula|discors|Blue-winged Teal|4.9488|-73.9577|//xeno-canto.org/501464|https://xeno-canto.org/501464/download|XC501464-SpDi002.mp3
185517|Spatula|smithii|Cape Shoveler|-34.0812|18.5098|//xeno-canto.org/185517|https://xeno-canto.org/185517/download|XC185517-Cape Shovellor_Strandfontein_6 July 2014_Courtship.mp3
976147|Spatula|clypeata|Northern Shoveler|48.0453|-4.6979|//xeno-canto.org/976147|https://xeno-canto.org/976147/download|XC976147-Canard-souchet-mâle-chant-+.wav
797912|Mareca|strepera|Gadwall|60.1862|25.146|//xeno-canto.org/797912|https://xeno-canto.org/797912/download|XC797912-ANASTR-2023-05-01-06-47-KALLVIK-f,m-c-A.wav
948672|Mareca|penelope|Eurasian Wigeon|51.7932|0.9944|//xeno-canto.org/948672|https://xeno-canto.org/948672/download|XC948672-Wigeon-241114.wav
859340|Mareca|sibilatrix|Chiloe Wigeon|-32.7136|-71.1837|//xeno-canto.org/859340|https://xeno-canto.org/859340/download|XC859340-ZOOM0002-pato-real.wav
857365|Mareca|americana|American Wigeon|32.2597|-110.8747|//xeno-canto.org/857365|https://xeno-canto.org/857365/download|XC857365-231224-091614-AMWI.wav
577223|Anas|superciliosa|Pacific Black Duck|-30.5029|149.3411|//xeno-canto.org/577223|https://xeno-canto.org/577223/download|XC577223-Duck_Pacific_Black1_SDMKH-059_Gilgai_Wetland_Dusk_27thJun20.mp3
234981|Anas|wyvilliana|Hawaiian Duck|21.6853|-157.9473|//xeno-canto.org/234981|https://xeno-canto.org/234981/download|XC234981-Anas wyvilliana150402_T1649.mp3
618581|Anas|platyrhynchos|Mallard|52.5135|21.0734|//xeno-canto.org/618581|https://xeno-canto.org/618581/download|XC618581-JAREK-MATUSIAK-A-1061 krzyżówka kaczory tk.mp3
30858|Anas|bahamensis|White-cheeked Pintail|-0.6191|-90.3382|//xeno-canto.org/30858|https://xeno-canto.org/30858/download|Anas_bahamensis galapagensis, Santa Cruz 080817_02.mp3
174631|Anas|georgica|Yellow-billed Pintail|-28.0068|-50.8742|//xeno-canto.org/174631|https://xeno-canto.org/174631/download|XC174631-Anas_georgica_17_06_2011_H13_32_Florestal_Gateados_Campo_Belo_do_Sul_SC.mp3
818920|Anas|acuta|Northern Pintail|68.673|21.5876|//xeno-canto.org/818920|https://xeno-canto.org/818920/download|XC818920-130523_009_STJERTAND-ROPINSALMI-FINLAND-filter-mp3-F3telinga.mp3
938814|Anas|crecca|Eurasian Teal|66.129|29.8692|//xeno-canto.org/938814|https://xeno-canto.org/938814/download|XC938814-MixPre-254_KRIKKAND-bjørn-ravn-EM66-KARHUKUUSAMO.wav
459927|Anas|carolinensis|Green-winged Teal|39.3148|-105.3673|//xeno-canto.org/459927|https://xeno-canto.org/459927/download|XC459927-green winged teal 2 mp3.mp3
925408|Anas|flavirostris|Yellow-billed Teal|-33.2051|-70.788|//xeno-canto.org/925408|https://xeno-canto.org/925408/download|XC925408-080127-007---pato-jergon-chico---OK.wav
195512|Anas|andium|Andean Teal|-3.5837|-79.0709|//xeno-canto.org/195512|https://xeno-canto.org/195512/download|XC195512-1 Anas andium XC.mp3
776949|Anas|albogularis|Andaman Teal|11.6612|92.6566|//xeno-canto.org/776949|https://xeno-canto.org/776949/download|XC776949-Andaman-Teal.mp3
609349|Anas|gracilis|Grey Teal|-29.4809|142.2319|//xeno-canto.org/609349|https://xeno-canto.org/609349/download|XC609349-Teal_Grey1_M6MKH-215_Mount_Wood_Dam2_Night5_28thAug20.mp3
340216|Anas|castanea|Chestnut Teal|-32.8339|150.2047|//xeno-canto.org/340216|https://xeno-canto.org/340216/download|XC340216-chestnut-teal-ds1.mp3
781142|Marmaronetta|angustirostris|Marbled Duck|37.1058|-6.2577|//xeno-canto.org/781142|https://xeno-canto.org/781142/download|XC781142-Marmaronetta-angustirostris---calls.mp3
781141|Netta|rufina|Red-crested Pochard|43.6082|4.3266|//xeno-canto.org/781141|https://xeno-canto.org/781141/download|XC781141-Netta-rufina---male.mp3
649360|Netta|erythrophthalma|Southern Pochard|-26.335|28.5068|//xeno-canto.org/649360|https://xeno-canto.org/649360/download|XC649360-Southern Pochard - N. e. brunnea - Song - DN - Marievale - 12 Jan 2001.mp3
371522|Aythya|valisineria|Canvasback|48.3019|-112.9823|//xeno-canto.org/371522|https://xeno-canto.org/371522/download|XC371522-CANV_CANG_AMCO_RWBL_AMCR_RNGR_2017-04-16_Mitten_Lake_Blackfeet_Res_MT_1011(2).mp3
